Hour of the year,Hour of the day,Day of the year,Month,AZNMc,CAMXc,ERCTc,FRCCc,MROEc,MROWc,NEWEc,NWPPc,NYSTc,RFCEc,RFCMc,RFCWc,RMPAc,SPNOc,SPSOc,SRMVc,SRMWc,SRSOc,SRTVc,SRVCc
4259,11,178,6,287.0335482,161.5861325,326.3880995,381.0637746,306.170559,266.6862682,229.5714291,255.5829439,132.4345504,241.1218225,327.629154,294.238888,267.7863115,254.0521872,282.7774748,341.7418623,255.6618879,363.7490258,335.8240306,319.8373592
4260,12,178,6,282.5616975,161.440474,331.7395873,386.4133885,308.3170862,267.6661292,235.6203315,252.0023566,136.495713,248.9465526,327.8049183,295.1969642,265.9296839,260.3415237,285.9124874,345.3629024,262.2880867,367.9590507,337.386135,322.702937
4261,13,178,6,279.515011,163.0020434,334.3110284,387.1950644,311.2193792,271.6200217,237.9134665,248.7444844,137.1201101,253.2693645,327.0005061,299.7819798,266.037585,264.5383172,288.9787433,350.0071955,266.8379243,376.2980435,342.1549795,326.7368601
4262,14,178,6,279.4462686,164.9759606,339.394847,394.91646,311.30799,270.9139252,247.8623235,252.4778962,139.7124153,262.4951155,331.4020625,304.9462861,256.9170282,270.8193984,292.9407536,355.0639596,273.4761324,382.1688688,349.0641662,330.3667958
4263,15,178,6,283.3825957,167.0090143,336.727731,404.3044964,313.5902754,270.4748801,247.4267732,254.6160048,140.9887504,269.4051409,332.5354794,308.7476548,259.3449381,276.9003419,292.3065827,360.6464646,281.9243146,393.0172926,354.8707826,336.9274615
4264,16,178,6,296.1083841,170.7369203,338.8598014,413.2359414,324.0580477,275.6400518,263.1215566,258.5433539,143.383537,273.1839005,342.4175706,312.5502214,263.3228489,283.9229088,300.5264044,371.2105224,297.4315252,408.5901885,366.6739592,343.3719106
4265,17,178,6,323.9517418,174.4460034,354.2267285,424.6549058,356.5373608,295.1900736,288.9523726,284.5462576,161.7830037,299.6167184,353.8006781,330.0184082,293.575407,318.8761245,324.4324226,397.2562196,350.8900354,425.8040508,398.2527142,360.4662215
4266,18,178,6,343.8217376,188.6463537,414.3073371,442.6670179,403.0409734,352.1664894,314.890017,295.4588355,191.6779902,364.4811077,387.7337027,384.9328334,303.7845395,396.6629502,391.6334441,454.964136,422.7543544,462.4482518,429.3886119,389.6827688
4267,19,178,6,343.695104,178.2569604,442.0989329,446.1346888,422.2024721,407.804125,318.1777953,293.2684322,195.9868051,401.6456399,416.1317639,436.3181915,320.3921548,451.4011943,428.117474,459.387136,438.0304285,478.3754055,413.0423676,395.3010683
4268,20,178,6,337.2573308,172.8662561,422.4997674,434.7980969,437.3198615,408.8897906,314.6071109,290.8618413,196.4403785,383.2261571,415.9510179,433.0227899,302.9272054,472.043523,414.0883368,460.814786,451.4216268,465.2616965,412.2183976,385.7333596
4269,21,178,6,330.5965814,177.2839674,429.0484703,426.647034,447.4932021,438.7394816,308.2984614,289.6042555,192.4911071,416.9525212,404.1453754,453.9138694,299.5289792,490.8075332,417.7742691,461.1654557,458.7042707,471.2809863,443.4360101,395.8230602
4270,22,178,6,329.5107842,172.5836721,425.4022699,445.943743,446.8892887,455.9006884,305.6348121,287.0442493,193.4842552,392.8295854,400.2450585,455.3305031,298.3589013,514.9346648,418.2144907,443.9218789,469.0375692,516.4377567,446.3788926,402.5605538
4271,23,178,6,326.1095336,180.8087629,416.4710668,439.8434696,449.4436172,464.6282857,301.2143046,284.4148239,196.0567019,384.2985328,400.5547862,445.2763893,293.0386484,538.2225216,418.5570854,435.6585323,493.8583441,465.4058798,450.5055015,397.6007863
4272,0,179,6,321.3642489,192.1915231,401.3896336,417.5655598,449.5381358,455.419068,300.1433793,281.5457726,203.7670064,372.5892956,396.9623719,440.5412898,292.1716069,545.1112111,413.5318328,440.6233394,512.5707433,441.8598498,459.0426465,399.356268
4273,1,179,6,323.1418477,193.112551,396.7730174,414.7231445,450.3682851,455.4812105,294.3256451,279.5360919,200.5581648,367.7610134,398.9523035,442.7536312,299.1695524,548.0211659,396.679993,438.0358904,517.2082921,447.3539647,458.650594,395.6365604
4274,2,179,6,324.2491005,199.5954978,394.364337,416.2901185,450.8188114,457.1815763,292.0691972,282.3464534,198.9412961,368.7676054,402.7016066,444.8950331,293.8571278,548.6157459,394.9638438,438.451795,514.0053454,458.4075432,453.7588445,398.3691669
4275,3,179,6,323.4785219,195.4499268,405.237922,415.415896,451.8190785,466.8079568,292.841009,277.811768,195.1074883,368.2341693,405.2223551,442.3843923,298.1687556,561.5697143,407.7814707,441.5191887,513.5659325,463.7642141,454.5409826,390.927393
4276,4,179,6,317.962447,194.3197505,410.547625,415.9373125,386.5978437,456.0844508,279.4637385,275.5480675,179.2941652,372.4858612,399.9074178,443.062557,279.9498792,528.1610491,399.1628038,429.2762115,453.9381966,463.8769952,435.4483888,390.2011159
4277,5,179,6,312.1183257,167.1428502,383.468379,411.4439997,316.2972209,291.8268761,254.2719922,259.8776621,153.1383698,312.332846,368.1607002,380.3578501,267.426799,357.8133002,329.4710058,366.3698773,332.2417442,448.9619159,374.1419688,368.9556289
4278,6,179,6,289.1122153,155.2987241,323.8031671,389.4042889,310.5722524,271.3766995,230.5236601,251.4809342,138.2588283,268.3588111,344.3955416,318.0665179,270.335902,276.2051324,281.6428153,338.4933159,285.205626,409.0288272,349.4692604,333.8408327
4279,7,179,6,275.5677102,153.9459437,313.218141,378.9746835,305.4153204,262.4153368,229.3987284,247.351462,138.138802,253.1596766,332.2856155,301.3389786,262.8851557,257.7115203,270.1161796,331.4397385,267.4990036,384.3546285,339.5751033,319.6109685
4280,8,179,6,273.7054692,156.8963873,315.5111814,377.9365776,304.4337481,257.9903374,219.1201449,255.048874,132.1374857,241.8174706,319.1918826,294.1066865,258.8841664,255.3204658,270.4802637,331.1257132,261.44074,376.7910672,333.6819438,317.9977182
4281,9,179,6,282.3810139,157.4501068,321.12871,381.6140729,310.518825,261.0188158,219.9285052,254.4209517,130.9452964,234.7959531,315.0976143,293.2012118,269.1372738,250.5993132,271.2287407,335.0737529,254.7622701,372.4756713,330.9289004,314.1271568
4282,10,179,6,287.7689514,161.7911107,320.6781756,375.2055199,307.4522552,264.2340187,222.461249,256.999873,132.756441,237.2922037,319.1858364,292.6490126,264.057534,250.9479677,276.5543749,338.0042259,256.1307713,372.4065373,334.450315,315.7869661
4283,11,179,6,287.0335482,161.5861325,326.3880995,381.0637746,306.170559,266.6862682,229.5714291,255.5829439,132.4345504,241.1218225,327.629154,294.238888,267.7863115,254.0521872,282.7774748,341.7418623,255.6618879,363.7490258,335.8240306,319.8373592
4284,12,179,6,282.5616975,161.440474,331.7395873,386.4133885,308.3170862,267.6661292,235.6203315,252.0023566,136.495713,248.9465526,327.8049183,295.1969642,265.9296839,260.3415237,285.9124874,345.3629024,262.2880867,367.9590507,337.386135,322.702937
4285,13,179,6,279.515011,163.0020434,334.3110284,387.1950644,311.2193792,271.6200217,237.9134665,248.7444844,137.1201101,253.2693645,327.0005061,299.7819798,266.037585,264.5383172,288.9787433,350.0071955,266.8379243,376.2980435,342.1549795,326.7368601
4286,14,179,6,279.4462686,164.9759606,339.394847,394.91646,311.30799,270.9139252,247.8623235,252.4778962,139.7124153,262.4951155,331.4020625,304.9462861,256.9170282,270.8193984,292.9407536,355.0639596,273.4761324,382.1688688,349.0641662,330.3667958
4287,15,179,6,283.3825957,167.0090143,336.727731,404.3044964,313.5902754,270.4748801,247.4267732,254.6160048,140.9887504,269.4051409,332.5354794,308.7476548,259.3449381,276.9003419,292.3065827,360.6464646,281.9243146,393.0172926,354.8707826,336.9274615
4288,16,179,6,296.1083841,170.7369203,338.8598014,413.2359414,324.0580477,275.6400518,263.1215566,258.5433539,143.383537,273.1839005,342.4175706,312.5502214,263.3228489,283.9229088,300.5264044,371.2105224,297.4315252,408.5901885,366.6739592,343.3719106
4289,17,179,6,323.9517418,174.4460034,354.2267285,424.6549058,356.5373608,295.1900736,288.9523726,284.5462576,161.7830037,299.6167184,353.8006781,330.0184082,293.575407,318.8761245,324.4324226,397.2562196,350.8900354,425.8040508,398.2527142,360.4662215
4290,18,179,6,343.8217376,188.6463537,414.3073371,442.6670179,403.0409734,352.1664894,314.890017,295.4588355,191.6779902,364.4811077,387.7337027,384.9328334,303.7845395,396.6629502,391.6334441,454.964136,422.7543544,462.4482518,429.3886119,389.6827688
4291,19,179,6,343.695104,178.2569604,442.0989329,446.1346888,422.2024721,407.804125,318.1777953,293.2684322,195.9868051,401.6456399,416.1317639,436.3181915,320.3921548,451.4011943,428.117474,459.387136,438.0304285,478.3754055,413.0423676,395.3010683
4292,20,179,6,337.2573308,172.8662561,422.4997674,434.7980969,437.3198615,408.8897906,314.6071109,290.8618413,196.4403785,383.2261571,415.9510179,433.0227899,302.9272054,472.043523,414.0883368,460.814786,451.4216268,465.2616965,412.2183976,385.7333596
4293,21,179,6,330.5965814,177.2839674,429.0484703,426.647034,447.4932021,438.7394816,308.2984614,289.6042555,192.4911071,416.9525212,404.1453754,453.9138694,299.5289792,490.8075332,417.7742691,461.1654557,458.7042707,471.2809863,443.4360101,395.8230602
4294,22,179,6,329.5107842,172.5836721,425.4022699,445.943743,446.8892887,455.9006884,305.6348121,287.0442493,193.4842552,392.8295854,400.2450585,455.3305031,298.3589013,514.9346648,418.2144907,443.9218789,469.0375692,516.4377567,446.3788926,402.5605538
4295,23,179,6,326.1095336,180.8087629,416.4710668,439.8434696,449.4436172,464.6282857,301.2143046,284.4148239,196.0567019,384.2985328,400.5547862,445.2763893,293.0386484,538.2225216,418.5570854,435.6585323,493.8583441,465.4058798,450.5055015,397.6007863
4296,0,180,6,321.3642489,192.1915231,401.3896336,417.5655598,449.5381358,455.419068,300.1433793,281.5457726,203.7670064,372.5892956,396.9623719,440.5412898,292.1716069,545.1112111,413.5318328,440.6233394,512.5707433,441.8598498,459.0426465,399.356268
4297,1,180,6,323.1418477,193.112551,396.7730174,414.7231445,450.3682851,455.4812105,294.3256451,279.5360919,200.5581648,367.7610134,398.9523035,442.7536312,299.1695524,548.0211659,396.679993,438.0358904,517.2082921,447.3539647,458.650594,395.6365604
4298,2,180,6,324.2491005,199.5954978,394.364337,416.2901185,450.8188114,457.1815763,292.0691972,282.3464534,198.9412961,368.7676054,402.7016066,444.8950331,293.8571278,548.6157459,394.9638438,438.451795,514.0053454,458.4075432,453.7588445,398.3691669
4299,3,180,6,323.4785219,195.4499268,405.237922,415.415896,451.8190785,466.8079568,292.841009,277.811768,195.1074883,368.2341693,405.2223551,442.3843923,298.1687556,561.5697143,407.7814707,441.5191887,513.5659325,463.7642141,454.5409826,390.927393
4300,4,180,6,317.962447,194.3197505,410.547625,415.9373125,386.5978437,456.0844508,279.4637385,275.5480675,179.2941652,372.4858612,399.9074178,443.062557,279.9498792,528.1610491,399.1628038,429.2762115,453.9381966,463.8769952,435.4483888,390.2011159
4301,5,180,6,312.1183257,167.1428502,383.468379,411.4439997,316.2972209,291.8268761,254.2719922,259.8776621,153.1383698,312.332846,368.1607002,380.3578501,267.426799,357.8133002,329.4710058,366.3698773,332.2417442,448.9619159,374.1419688,368.9556289
4302,6,180,6,289.1122153,155.2987241,323.8031671,389.4042889,310.5722524,271.3766995,230.5236601,251.4809342,138.2588283,268.3588111,344.3955416,318.0665179,270.335902,276.2051324,281.6428153,338.4933159,285.205626,409.0288272,349.4692604,333.8408327
4303,7,180,6,275.5677102,153.9459437,313.218141,378.9746835,305.4153204,262.4153368,229.3987284,247.351462,138.138802,253.1596766,332.2856155,301.3389786,262.8851557,257.7115203,270.1161796,331.4397385,267.4990036,384.3546285,339.5751033,319.6109685
4304,8,180,6,273.7054692,156.8963873,315.5111814,377.9365776,304.4337481,257.9903374,219.1201449,255.048874,132.1374857,241.8174706,319.1918826,294.1066865,258.8841664,255.3204658,270.4802637,331.1257132,261.44074,376.7910672,333.6819438,317.9977182
4305,9,180,6,282.3810139,157.4501068,321.12871,381.6140729,310.518825,261.0188158,219.9285052,254.4209517,130.9452964,234.7959531,315.0976143,293.2012118,269.1372738,250.5993132,271.2287407,335.0737529,254.7622701,372.4756713,330.9289004,314.1271568
4306,10,180,6,287.7689514,161.7911107,320.6781756,375.2055199,307.4522552,264.2340187,222.461249,256.999873,132.756441,237.2922037,319.1858364,292.6490126,264.057534,250.9479677,276.5543749,338.0042259,256.1307713,372.4065373,334.450315,315.7869661
4307,11,180,6,287.0335482,161.5861325,326.3880995,381.0637746,306.170559,266.6862682,229.5714291,255.5829439,132.4345504,241.1218225,327.629154,294.238888,267.7863115,254.0521872,282.7774748,341.7418623,255.6618879,363.7490258,335.8240306,319.8373592
4308,12,180,6,282.5616975,161.440474,331.7395873,386.4133885,308.3170862,267.6661292,235.6203315,252.0023566,136.495713,248.9465526,327.8049183,295.1969642,265.9296839,260.3415237,285.9124874,345.3629024,262.2880867,367.9590507,337.386135,322.702937
4309,13,180,6,279.515011,163.0020434,334.3110284,387.1950644,311.2193792,271.6200217,237.9134665,248.7444844,137.1201101,253.2693645,327.0005061,299.7819798,266.037585,264.5383172,288.9787433,350.0071955,266.8379243,376.2980435,342.1549795,326.7368601
4310,14,180,6,279.4462686,164.9759606,339.394847,394.91646,311.30799,270.9139252,247.8623235,252.4778962,139.7124153,262.4951155,331.4020625,304.9462861,256.9170282,270.8193984,292.9407536,355.0639596,273.4761324,382.1688688,349.0641662,330.3667958
4311,15,180,6,283.3825957,167.0090143,336.727731,404.3044964,313.5902754,270.4748801,247.4267732,254.6160048,140.9887504,269.4051409,332.5354794,308.7476548,259.3449381,276.9003419,292.3065827,360.6464646,281.9243146,393.0172926,354.8707826,336.9274615
4312,16,180,6,296.1083841,170.7369203,338.8598014,413.2359414,324.0580477,275.6400518,263.1215566,258.5433539,143.383537,273.1839005,342.4175706,312.5502214,263.3228489,283.9229088,300.5264044,371.2105224,297.4315252,408.5901885,366.6739592,343.3719106
4313,17,180,6,323.9517418,174.4460034,354.2267285,424.6549058,356.5373608,295.1900736,288.9523726,284.5462576,161.7830037,299.6167184,353.8006781,330.0184082,293.575407,318.8761245,324.4324226,397.2562196,350.8900354,425.8040508,398.2527142,360.4662215
4314,18,180,6,343.8217376,188.6463537,414.3073371,442.6670179,403.0409734,352.1664894,314.890017,295.4588355,191.6779902,364.4811077,387.7337027,384.9328334,303.7845395,396.6629502,391.6334441,454.964136,422.7543544,462.4482518,429.3886119,389.6827688
4315,19,180,6,343.695104,178.2569604,442.0989329,446.1346888,422.2024721,407.804125,318.1777953,293.2684322,195.9868051,401.6456399,416.1317639,436.3181915,320.3921548,451.4011943,428.117474,459.387136,438.0304285,478.3754055,413.0423676,395.3010683
4316,20,180,6,337.2573308,172.8662561,422.4997674,434.7980969,437.3198615,408.8897906,314.6071109,290.8618413,196.4403785,383.2261571,415.9510179,433.0227899,302.9272054,472.043523,414.0883368,460.814786,451.4216268,465.2616965,412.2183976,385.7333596
4317,21,180,6,330.5965814,177.2839674,429.0484703,426.647034,447.4932021,438.7394816,308.2984614,289.6042555,192.4911071,416.9525212,404.1453754,453.9138694,299.5289792,490.8075332,417.7742691,461.1654557,458.7042707,471.2809863,443.4360101,395.8230602
4318,22,180,6,329.5107842,172.5836721,425.4022699,445.943743,446.8892887,455.9006884,305.6348121,287.0442493,193.4842552,392.8295854,400.2450585,455.3305031,298.3589013,514.9346648,418.2144907,443.9218789,469.0375692,516.4377567,446.3788926,402.5605538
4319,23,180,6,326.1095336,180.8087629,416.4710668,439.8434696,449.4436172,464.6282857,301.2143046,284.4148239,196.0567019,384.2985328,400.5547862,445.2763893,293.0386484,538.2225216,418.5570854,435.6585323,493.8583441,465.4058798,450.5055015,397.6007863
4320,0,181,6,321.3642489,192.1915231,401.3896336,417.5655598,449.5381358,455.419068,300.1433793,281.5457726,203.7670064,372.5892956,396.9623719,440.5412898,292.1716069,545.1112111,413.5318328,440.6233394,512.5707433,441.8598498,459.0426465,399.356268
4321,1,181,6,323.1418477,193.112551,396.7730174,414.7231445,450.3682851,455.4812105,294.3256451,279.5360919,200.5581648,367.7610134,398.9523035,442.7536312,299.1695524,548.0211659,396.679993,438.0358904,517.2082921,447.3539647,458.650594,395.6365604
4322,2,181,6,324.2491005,199.5954978,394.364337,416.2901185,450.8188114,457.1815763,292.0691972,282.3464534,198.9412961,368.7676054,402.7016066,444.8950331,293.8571278,548.6157459,394.9638438,438.451795,514.0053454,458.4075432,453.7588445,398.3691669
4323,3,181,6,323.4785219,195.4499268,405.237922,415.415896,451.8190785,466.8079568,292.841009,277.811768,195.1074883,368.2341693,405.2223551,442.3843923,298.1687556,561.5697143,407.7814707,441.5191887,513.5659325,463.7642141,454.5409826,390.927393
4324,4,181,6,317.962447,194.3197505,410.547625,415.9373125,386.5978437,456.0844508,279.4637385,275.5480675,179.2941652,372.4858612,399.9074178,443.062557,279.9498792,528.1610491,399.1628038,429.2762115,453.9381966,463.8769952,435.4483888,390.2011159
4325,5,181,6,312.1183257,167.1428502,383.468379,411.4439997,316.2972209,291.8268761,254.2719922,259.8776621,153.1383698,312.332846,368.1607002,380.3578501,267.426799,357.8133002,329.4710058,366.3698773,332.2417442,448.9619159,374.1419688,368.9556289
4326,6,181,6,289.1122153,155.2987241,323.8031671,389.4042889,310.5722524,271.3766995,230.5236601,251.4809342,138.2588283,268.3588111,344.3955416,318.0665179,270.335902,276.2051324,281.6428153,338.4933159,285.205626,409.0288272,349.4692604,333.8408327
4327,7,181,6,275.5677102,153.9459437,313.218141,378.9746835,305.4153204,262.4153368,229.3987284,247.351462,138.138802,253.1596766,332.2856155,301.3389786,262.8851557,257.7115203,270.1161796,331.4397385,267.4990036,384.3546285,339.5751033,319.6109685
4328,8,181,6,273.7054692,156.8963873,315.5111814,377.9365776,304.4337481,257.9903374,219.1201449,255.048874,132.1374857,241.8174706,319.1918826,294.1066865,258.8841664,255.3204658,270.4802637,331.1257132,261.44074,376.7910672,333.6819438,317.9977182
4329,9,181,6,282.3810139,157.4501068,321.12871,381.6140729,310.518825,261.0188158,219.9285052,254.4209517,130.9452964,234.7959531,315.0976143,293.2012118,269.1372738,250.5993132,271.2287407,335.0737529,254.7622701,372.4756713,330.9289004,314.1271568
